"month","year","site_code","pCH4_uatm","CH4_uM","pCO2_uatm","CO2_uM","pN2O_uatm","N2O_uM"
4,2025,"FLNT",165.305903266667,0.253746338,2014.74572566667,74.5736561833333,0.581782633666667,0.0158768623333333
5,2025,"FLNT",140.3397726,0.205970188,1559.744275,54.51130961,0.722015763,0.01846424
5,2016,"GUIL",37.485,0.0595,1497.5,57.05,0.5555,0.0155
6,2016,"GUIL",39.89,0.063,1444,54.85,0.417,0.012
7,2016,"GUIL",37.075,0.0605,1480,57.8,0.6145,0.0175
8,2016,"GUIL",61.27,0.098,1374,52.5,0.835,0.023
9,2016,"GUIL",49.1833333333333,0.0803333333333333,1237.33333333333,48.5666666666667,1.19233333333333,0.0343333333333333
10,2016,"GUIL",61.8233333333333,0.102,1323,52.7666666666667,3.22333333333333,0.0953333333333333
11,2016,"GUIL",30.55,0.0515,1149.5,47.25,0.972,0.03
12,2016,"GUIL",23.14,0.039,1156,47.7,0.746,0.023
1,2017,"GUIL",20.02,0.035,1285,54.5,0.602,0.019
2,2017,"GUIL",25.385,0.044,1237,51.9,0.5845,0.0185
3,2017,"GUIL",23.21,0.039,1351,55.1,0.964,0.029
4,2017,"GUIL",22.3,0.0375,1045.5,42.5,0.937,0.0285
5,2017,"GUIL",28.8533333333333,0.0473333333333333,1198.33333333333,47.3,1.10966666666667,0.0323333333333333
6,2017,"GUIL",34.95,0.057,1220,47.7,0.7145,0.0205
7,2017,"GUIL",48.415,0.077,2192,83.6,0.8415,0.0235
8,2017,"GUIL",35.57,0.057,1649,63.9,1.694,0.048
9,2017,"GUIL",21.875,0.0345,1354,51.05,0.649,0.018
11,2017,"GUIL",5.97333333333333,0.00966666666666667,1100.66666666667,43.9333333333333,0.410666666666667,0.012
12,2017,"GUIL",9.07,0.016,986,41.6,0.838,0.026
1,2018,"GUIL",7.46,0.012,1622,63.2,0.767,0.022
2,2018,"GUIL",7.2,0.012,1165,48.5,0.8145,0.025
3,2018,"GUIL",6.61,0.011,1265,52.3,0.53,0.016
4,2018,"GUIL",11.67,0.019,1155,45.85,0.6975,0.02
5,2018,"GUIL",9.11333333333333,0.0146666666666667,867,33,0.724,0.0206666666666667
6,2018,"GUIL",10.44,0.0165,788,29.4,0.4525,0.0125
7,2018,"GUIL",21.345,0.0335,1189.5,44.6,0.5955,0.0165
8,2018,"GUIL",17.495,0.028,1101.5,42.4,0.5265,0.015
9,2018,"GUIL",13.6475,0.02175,1264,49,0.61675,0.0175
10,2018,"GUIL",10.5433333333333,0.017,1343.33333333333,53.3333333333333,0.671,0.0196666666666667
11,2018,"GUIL",13.6633333333333,0.023,1010,41.1666666666667,0.639,0.0193333333333333
12,2018,"GUIL",17.97,0.031,1321,54.6,0.556,0.017
1,2019,"GUIL",16.88,0.029,1243,52,0.657,0.02
2,2019,"GUIL",23.305,0.04,2335.5,96.8,0.9565,0.0295
3,2019,"GUIL",30.53,0.051,1219,49.7,0.649,0.02
4,2019,"GUIL",43.42,0.071,1372,53.9,0.769,0.022
5,2019,"GUIL",46.0266666666667,0.073,2224.33333333333,84.6,1.02,0.0283333333333333
6,2019,"GUIL",57.02,0.0895,2035.5,76.3,1.926,0.053
7,2019,"GUIL",36.315,0.059,1630,64.25,0.378,0.011
8,2019,"GUIL",78.41,0.124,1569,59.3,0.6745,0.0185
9,2019,"GUIL",79.135,0.12375,2687.25,100.825,1.0755,0.03
10,2019,"GUIL",67.9,0.111,1887.75,74.375,1.00975,0.02925
11,2019,"GUIL",85.1033333333333,0.143333333333333,2319,94.9333333333333,1.64566666666667,0.05
12,2019,"GUIL",73.97,0.124,2104,85.8,0.905,0.027
3,2020,"GUIL",33.91,0.058,1758,73.1,1.167,0.036
6,2020,"GUIL",56.035,0.09,2346.5,90.4,1.3855,0.0395
7,2020,"GUIL",68.2066666666667,0.108333333333333,2580.66666666667,98.0666666666667,1.164,0.0323333333333333
8,2020,"GUIL",82.7475,0.133,1739.75,66.825,1.16225,0.03325
9,2020,"GUIL",92.8625,0.1495,1601.75,61.9,1.02975,0.0295
10,2020,"GUIL",45.5003027225,0.0750922475,1296.5437775,51.5933875,1.192199234,0.035174987
11,2020,"GUIL",40.1752361,0.065284119,931.3615563,36.3709453,0.993365542,0.028541936
12,2020,"GUIL",22.7537117466667,0.037902704,1128.64752566667,45.78051959,1.01200633366667,0.0302968276666667
1,2021,"GUIL",16.99518209,0.029259315,1226.994054,51.62837087,0.860721328,0.026917757
3,2021,"GUIL",18.45117488,0.030690234,1382.237497,55.66852369,0.501171514,0.014917969
4,2021,"GUIL",29.73996781,0.049145314,1416.388683,56.546489345,0.608167252,0.0179215535
5,2021,"GUIL",35.5405237166667,0.057724859,1762.65124233333,70.1620915266667,0.625551721333333,0.0180847466666667
7,2021,"GUIL",108.6088935,0.171601112,1769.066203,66.78746356,1.122492382,0.031072609
8,2021,"GUIL",129.9327083,0.2043346675,1310.002354,49.08671323,1.0324087655,0.0283139715
9,2021,"GUIL",106.8362709525,0.17326584375,1220.273582,47.6140588325,0.581339578,0.016624498
10,2021,"GUIL",119.50807511,0.196383711666667,1073.51608386667,42.55816092,0.468167624,0.013766969
11,2021,"GUIL",95.244764455,0.1607923435,1342.726608,55.080836115,0.5787235455,0.0175797225
12,2021,"GUIL",42.703205305,0.072469669,1002.467249,40.339887425,0.795254812,0.0232121345
1,2022,"GUIL",45.93323579,0.07977784,1236.400326,52.57600445,0.920033109,0.029108621
2,2022,"GUIL",45.12005439,0.078684412,1561.71921,66.64075434,0.506309886,0.016069036
3,2022,"GUIL",43.26424128,0.072365126,1325.803571,53.78826674,0.448295468,0.013456229
4,2022,"GUIL",44.39540124,0.07309717,1480.3277185,58.785008515,0.524136245,0.0153456365
5,2022,"GUIL",97.93022808,0.1579861415,1789.1156725,69.23191102,0.723814021,0.020583131
6,2022,"GUIL",80.975496895,0.1307078685,1968.1792055,76.24937442,0.7399842995,0.0210727795
7,2022,"GUIL",115.8588719,0.184489778,1692.508175,64.511449695,0.6646771155,0.018604349
8,2022,"GUIL",127.3105223,0.206449597,1549.038561,60.245107095,0.722071146,0.02045558
9,2022,"GUIL",142.7725549,0.2323083835,1448.3493135,56.698243955,0.6174073055,0.0177824435
10,2022,"GUIL",11.378070627,0.01888518725,663.008819325,26.6106208075,0.38850675125,0.01138714725
11,2022,"GUIL",8.9023703395,0.014779836,805.0973394,32.31836439,0.553769854,0.0164150305
12,2022,"GUIL",6.932397944,0.012230674,964.9197636,41.85273935,0.360534529,0.011663927
1,2023,"GUIL",5.515354137,0.009559188,694.6752413,29.47831609,0.373039136,0.011777821
2,2023,"GUIL",11.531493245,0.0199208435,1030.50055635,43.602218375,0.377118782,0.0118533245
3,2023,"GUIL",11.64001065,0.019619625,585.7580527,23.98957502,0.407043296,0.012346698
4,2023,"GUIL",12.078417285,0.0202669945,948.2176943,38.440027915,0.3978476735,0.011949001
5,2023,"GUIL",8.502025884,0.0137029956666667,726.1003647,28.1250860933333,0.287111327,0.00819178333333333
6,2023,"GUIL",11.811938906,0.0184657915,874.48350205,32.47404717,0.5372949045,0.0145707155
7,2023,"GUIL",22.80742019,0.0354799705,1146.8190865,42.519282285,0.6612030675,0.0179437845
8,2023,"GUIL",28.52234294,0.044843248,1270.4427329,47.49673006,0.4955820405,0.01360593
9,2023,"GUIL",25.103456375,0.04008645225,964.94789865,36.95035945,0.4066004555,0.0115349725
10,2023,"GUIL",13.5548358266667,0.0217562203333333,982.547433666667,37.86168559,0.364194628666667,0.010284342
12,2023,"GUIL",10.524925028,0.0178362935,1117.579215,45.993317985,0.671989441,0.020469051
1,2024,"GUIL",14.34354217,0.024252544,1298.472149,53.34583145,0.415164373,0.012632632
2,2024,"GUIL",20.310065,0.033959593,1507.008219,61.01233473,0.474699062,0.014204197
3,2024,"GUIL",14.14641603,0.023212321,887.688478,35.06472954,0.342858712,0.009975014
4,2024,"GUIL",12.75592051,0.020681211,667.6850062,25.98504005,0.295797207,0.008464166
5,2024,"GUIL",20.44052735,0.0327847513333333,865.650365466667,33.0299666933333,0.305336544,0.00849036633333333
6,2024,"GUIL",17.00314373,0.027180471,1072.46438,41.01130904,0.357851505,0.010040727
7,2024,"GUIL",14.519669363,0.0230342135,706.45327235,26.819861405,0.3128471995,0.008719256
8,2024,"GUIL",9.438612307,0.0150152035,565.17059425,21.472600765,0.2759507975,0.0076878445
9,2024,"GUIL",17.6710139615,0.0285063365,921.43955605,35.831239575,0.375111307,0.01069757825
10,2024,"GUIL",15.76811882,0.0252137145,760.20466755,29.023760585,0.361785704,0.010102089
11,2024,"GUIL",18.451502655,0.0312424125,958.93648515,39.34049717,0.3407484515,0.010345039
12,2024,"GUIL",24.54370646,0.041560264,1141.17177,46.853857055,0.3363695295,0.0102218245
1,2025,"GUIL",12.51759473,0.020884022,1150.475339,46.44824976,0.385454964,0.011497693
2,2025,"GUIL",17.01365269,0.029437368,1101.973761,46.54475867,0.354830581,0.011131282
3,2025,"GUIL",16.47236806,0.027816455,941.2501714,38.57551332,0.37049172,0.011237959
4,2025,"GUIL",21.08293424,0.0346254205,866.34676025,34.281262395,0.338196996,0.0098333725
5,2025,"GUIL",9.49079286733333,0.015539307,653.0929191,25.80537322,0.341459295666667,0.009877916
6,2025,"GUIL",15.70510642,0.025270015,939.429579,36.22166341,0.392019194,0.011101994
9,2016,"HOPB",52.865,0.0935,868.5,38.1,0.7815,0.026
10,2016,"HOPB",195.42,0.376,1132,55.3,0.505,0.019
11,2016,"HOPB",71.175,0.1625,1403,84.6,1.9855,0.092
12,2016,"HOPB",39.585,0.1,651,45.1,1.2585,0.069
1,2017,"HOPB",16.71,0.0425,558.5,39.15,0.492,0.027
2,2017,"HOPB",18.785,0.049,772,54.95,0.76,0.043
3,2017,"HOPB",22.0725,0.057,807,56.55,0.89275,0.05
4,2017,"HOPB",22.8033333333333,0.0473333333333333,1255.66666666667,67.3333333333333,0.934,0.0386666666666667
5,2017,"HOPB",48.17,0.0983333333333333,665.333333333333,35.1333333333333,0.496,0.0206666666666667
6,2017,"HOPB",100.69,0.17,1035,42.7,0.914,0.028
7,2017,"HOPB",176.93,0.2975,871.5,36.15,1.9395,0.0565
8,2017,"HOPB",174.6,0.302,1245,53.2,0.625,0.02
9,2017,"HOPB",136.55,0.246,1467.5,65.65,0.671,0.023
10,2017,"HOPB",122.95,0.257,805,43.9,0.508,0.021
11,2017,"HOPB",18.725,0.0395,542.5,31.8,0.2815,0.0135
12,2017,"HOPB",21.23,0.051,400,25.65,0.1935,0.0095
1,2018,"HOPB",11.73,0.03,383,27.2,0.26,0.015
2,2018,"HOPB",8.75,0.0216666666666667,645,43.3,0.540333333333333,0.0286666666666667
3,2018,"HOPB",11.105,0.0275,517.75,34.825,0.32375,0.01725
4,2018,"HOPB",10.5125,0.02525,443,27.95,0.26725,0.0135
5,2018,"HOPB",24.09,0.0455,926,44.15,0.6075,0.022
6,2018,"HOPB",76.29,0.1245,916,39.4,1.7225,0.056
7,2018,"HOPB",73.185,0.1145,765.5,29,0.559,0.0155
8,2018,"HOPB",55.91,0.094,1615,66.5,0.408,0.013
9,2018,"HOPB",44.735,0.0765,1205,50.9,0.6615,0.0205
10,2018,"HOPB",29.06,0.052,814,36.8,0.332,0.011
11,2018,"HOPB",16.59,0.0365,783.5,45.15,0.7605,0.0335
12,2018,"HOPB",14.11,0.0355,645.5,43.55,0.6365,0.034
1,2019,"HOPB",42.575,0.112,898,64.65,0.34,0.0195
2,2019,"HOPB",10.53,0.027,575,41.1,0.2715,0.0155
3,2019,"HOPB",9.3775,0.02375,659.5,45.5,0.29875,0.0165
4,2019,"HOPB",10.95,0.025,607.333333333333,36.4,0.299666666666667,0.0143333333333333
5,2019,"HOPB",18.73,0.038,740.5,38.9,0.449,0.0175
6,2019,"HOPB",28.98,0.053,752,34.45,0.5205,0.0185
7,2019,"HOPB",57.56,0.096,1333,54.5,1.7345,0.0535
8,2019,"HOPB",61.32,0.103,1014,41.8,0.426,0.013
9,2019,"HOPB",44.155,0.08,763.5,34.25,0.84,0.0285
10,2019,"HOPB",23.25,0.046,779,39.3,1.114,0.043
11,2019,"HOPB",15.41,0.037,713.5,45.8,0.351,0.0175
12,2019,"HOPB",15.89,0.0415,924.5,66.35,0.422,0.0245
1,2020,"HOPB",12.77,0.0325,971.5,67.75,0.4405,0.0245
2,2020,"HOPB",4.925,0.012,605,41.15,0.447,0.024
3,2020,"HOPB",6.985,0.0165,825,53.4,0.438,0.0225
6,2020,"HOPB",46.73,0.076,1091,42.7,1.17,0.034
7,2020,"HOPB",75.39,0.1195,992.5,37.9,0.462,0.013
8,2020,"HOPB",148.81,0.2405,946,36.95,0.5875,0.017
9,2020,"HOPB",97.05,0.1845,1077,51,1.0175,0.0375
10,2020,"HOPB",28.126035885,0.055264376,966.09505105,48.766720815,0.9015846535,0.0348365675
11,2020,"HOPB",13.0447692703333,0.0286420433333333,830.1051565,47.8945573033333,0.79513517,0.0359710556666667
12,2020,"HOPB",6.96230403475,0.01763193425,906.501493825,61.96939763,0.6795051495,0.0369264835
1,2021,"HOPB",9.935365488,0.0257666605,1106.7638752,78.784017885,0.729251482,0.041056417
2,2021,"HOPB",5.0319277305,0.013008842,686.2263353,48.671049805,0.529822985,0.029930418
3,2021,"HOPB",5.40593002375,0.0131447705,763.3278618,50.054534785,0.6945430625,0.03623578775
4,2021,"HOPB",3.74123286125,0.0080194965,632.8145064,34.79553332,0.358243615,0.015320851
5,2021,"HOPB",13.3725232825,0.0259797455,1120.108189,57.69578787,0.39538579,0.015374523
6,2021,"HOPB",30.095936565,0.0512375015,784.4391386,34.06471687,0.3564320745,0.011682148
7,2021,"HOPB",57.542777335,0.100558014,1325.8784035,57.537772295,0.907116994,0.029490263
8,2021,"HOPB",38.431949,0.065423696,967.8777669,40.62698962,0.698859518,0.021918996
9,2021,"HOPB",43.870046475,0.0786208935,942.49705555,42.185629125,0.9266366,0.0312289705
10,2021,"HOPB",47.8107475,0.099494194,879.3230157,47.40615911,0.775367576,0.032174233
11,2021,"HOPB",27.609120765,0.0660250915,708.6082575,45.626098145,0.5961385715,0.029927319
12,2021,"HOPB",19.09532007,0.0463774965,707.5613949,46.344114905,0.657436323,0.0339123055
1,2022,"HOPB",27.1651314,0.0711291225,861.21331185,61.888090385,0.560065243,0.0320393795
2,2022,"HOPB",16.832196075,0.0428886925,841.67950235,58.77671057,0.595443986,0.033177398
3,2022,"HOPB",10.983185444,0.02673861525,665.5445325,43.5995717525,0.59314896625,0.030346848
4,2022,"HOPB",17.018017885,0.03721257175,631.5958462,36.4597188425,0.27206569575,0.01212773025
5,2022,"HOPB",40.64817496,0.0765511885,715.6444886,34.29935858,0.2983763645,0.011061154
6,2022,"HOPB",49.990577385,0.0886481025,979.1802641,43.21698122,0.309128227,0.01027757
7,2022,"HOPB",106.860281955,0.175461193,1109.5491885,44.304715715,0.378670532,0.011207001
8,2022,"HOPB",276.3264766,0.465733645,1085.3794,44.89450431,0.327314639,0.010087434
9,2022,"HOPB",56.42804765,0.0988229935,959.3878076,41.6663623,0.345732142,0.0112243725
10,2022,"HOPB",44.80708116,0.090688726,919.4249282,47.73098794,0.913326605,0.036276261
11,2022,"HOPB",28.486822115,0.0669816465,731.3943685,46.17036985,0.4295051545,0.021341821
12,2022,"HOPB",20.33425546,0.050319833,668.79029895,44.97166124,0.3679726475,0.0194836085
1,2023,"HOPB",12.41142151,0.032060506,608.4301927,42.96184449,0.29621627,0.016625734
2,2023,"HOPB",16.630922235,0.0410864965,615.5035701,41.153762735,0.284292155,0.015018953
3,2023,"HOPB",16.2104494533333,0.0392233616666667,764.350915433333,50.0711204133333,0.249409678,0.0127601546666667
4,2023,"HOPB",32.767959305,0.0696191875,620.523752225,34.2742803825,0.25462128375,0.0108535245
5,2023,"HOPB",64.440837115,0.1274717085,753.13543625,38.164201655,0.1804995345,0.0069718205
6,2023,"HOPB",60.251126455,0.1111427615,681.2417952,31.195367285,0.4251325995,0.0141395345
7,2023,"HOPB",80.7904686,0.1358843985,1112.0322015,45.79728822,0.8933631505,0.0273561925
8,2023,"HOPB",83.8112543,0.139071319,1198.941205,48.59436429,0.74511235,0.022438158
9,2023,"HOPB",52.75868921,0.0892366735,1073.535893,45.10239623,0.6773923365,0.0206678235
10,2023,"HOPB",39.44610353,0.08100543,737.2384156,39.07510182,0.162026357,0.006594971
11,2023,"HOPB",20.16787397,0.0481246435,600.9664608,38.884488375,0.4943276405,0.02506012
12,2023,"HOPB",15.50431001,0.036567821,633.844283,40.14362005,0.469487614,0.023383862
1,2024,"HOPB",19.44148212,0.050437024,652.9583999,46.506891565,0.351956779,0.0200187845
2,2024,"HOPB",19.15779912,0.048552975,538.57897145,37.1752586,0.3132444595,0.0171671455
3,2024,"HOPB",5.14305483375,0.01194566825,382.26423995,24.0254228325,0.32699641775,0.01632557475
4,2024,"HOPB",20.723372735,0.0459761555,604.89318295,35.454538115,0.188235051,0.008593791
5,2024,"HOPB",42.413755365,0.0760774455,604.2851331,27.0636931,0.306490314,0.0104050505
6,2024,"HOPB",51.48692025,0.0858287005,662.74205175,27.002838845,0.2969880885,0.0089996125
7,2024,"HOPB",35.0675791775,0.056498445,1045.9389382,40.09096817,0.3171768435,0.0090311005
8,2024,"HOPB",77.8897159,0.12214318,1270.026723,47.94460376,0.356314152,0.009907142
9,2024,"HOPB",44.637293245,0.0827500565,733.7413606,34.290853555,0.287480931,0.010168742
10,2024,"HOPB",32.99128788,0.068885633,627.1901637,33.8842582,0.3463116,0.014389747
11,2024,"HOPB",17.50326612,0.0389680875,706.43756415,41.6483591,0.298074877,0.013649843
12,2024,"HOPB",18.97716205,0.0472454195,627.1661689,42.475438805,0.2115369585,0.0113534015
1,2025,"HOPB",14.385737595,0.037992166,696.88762575,50.486683225,0.28010125,0.016165923
2,2025,"HOPB",10.2563825725,0.026594368,733.3165695,52.18730362,0.288738474,0.0164007445
3,2025,"HOPB",11.6834307495,0.0284621425,624.77883675,40.328759435,0.283099906,0.0144334835
4,2025,"HOPB",15.02971904975,0.030901995,610.24088095,33.053116535,0.2777922745,0.0115232735
5,2025,"HOPB",35.846824085,0.0701484565,759.76155545,37.90854477,0.3219949355,0.0122593965
6,2025,"HOPB",38.432184575,0.0705001955,820.47894775,37.929052405,0.273006076,0.009625128
5,2016,"KING",6.435,0.0115,4624.5,208.9,0.504,0.017
6,2016,"KING",21.23,0.0356666666666667,7743.33333333333,323.766666666667,0.633666666666667,0.02
7,2016,"KING",27.275,0.046,11393.5,472.05,0.6155,0.019
8,2016,"KING",32.32,0.055,11378,475.6,0.401,0.013
1,2017,"KING",20.98,0.047,1531,89.6,0.634,0.029
2,2017,"KING",31.28,0.072,4298,263.1,0.816,0.039
3,2017,"KING",122.126666666667,0.246666666666667,3646.66666666667,191.266666666667,0.445666666666667,0.018
4,2017,"KING",13.7925,0.027,2683.25,132.425,0.48725,0.0185
5,2017,"KING",41.41,0.076,4458.8,204.88,0.5512,0.0194
6,2017,"KING",38.4566666666667,0.0673333333333333,5785,252.166666666667,0.664333333333333,0.022
7,2017,"KING",59.455,0.1045,9659.5,420.15,0.782,0.0255
8,2017,"KING",65.365,0.115,8511.5,370.1,0.5475,0.018
9,2017,"KING",185.44,0.314,5336,221.7,0.66,0.02
10,2017,"KING",28840.7,47.952,16485,667.9,0.436,0.013
11,2017,"KING",1975.375,4.485,13244,794.3,0.4315,0.0205
12,2017,"KING",656,1.513,5198,319.3,0.157,0.008
1,2018,"KING",1430.01,3.458,17735,1160.7,0.178,0.009
2,2018,"KING",2442.56,5.719,15554,974.6,0.258,0.013
3,2018,"KING",163.37,0.327333333333333,10771.3333333333,555.566666666667,0.668666666666667,0.0263333333333333
4,2018,"KING",268.665,0.535,8490.75,437.275,0.61225,0.02375
5,2018,"KING",1417.2575,2.53575,23850.5,1053.425,0.97,0.03175
6,2018,"KING",1465.22666666667,2.41,18803,763.5,0.753,0.022
7,2018,"KING",2808.22333333333,4.278,10133,365.633333333333,0.402666666666667,0.011
8,2018,"KING",3650.14,5.558,8162.5,297.7,0.6795,0.018
9,2018,"KING",462.97,0.827,20145,893.1,1.152,0.038
10,2018,"KING",342.825,0.6155,13120,607.6,0.512,0.0175
11,2018,"KING",79.24,0.153,12340,604.9,0.514,0.019
12,2018,"KING",2.75,0.006,1816,107.5,0.191,0.009
1,2019,"KING",1.41,0.003,1645,101.3,0.212,0.01
2,2019,"KING",4.55,0.01,1680,94.1,0.252,0.011
3,2019,"KING",9.60333333333333,0.0206666666666667,1919.33333333333,110.333333333333,0.248333333333333,0.011
4,2019,"KING",35.75,0.072,2628,137.075,0.24625,0.00975
5,2019,"KING",22.9333333333333,0.0433333333333333,2677,129.133333333333,0.170666666666667,0.00633333333333333
6,2019,"KING",12.67,0.0225,4472,196.975,0.41675,0.014
7,2019,"KING",45.5666666666667,0.078,5498.66666666667,230,0.548,0.0173333333333333
8,2019,"KING",120.545,0.2075,9292.5,394.75,0.5355,0.017
9,2019,"KING",62.305,0.1035,6838,275.85,0.3645,0.011
10,2019,"KING",40.9,0.08,5781,287.3,0.257,0.01
11,2019,"KING",50.59,0.098,7407,362.6,0.37,0.014
12,2019,"KING",48.19,0.1,5978,321.7,0.213,0.009
1,2020,"KING",37.68,0.082,4302,245.5,0.16,0.007
2,2020,"KING",13.65,0.03,2403,136.5,0.325,0.014
3,2020,"KING",13.11,0.0275,2934,160.15,0.4855,0.0205
6,2020,"KING",41.475,0.0705,6576,272.2,0.8005,0.0245
7,2020,"KING",63.325,0.1085,7978,334.8,0.6975,0.022
8,2020,"KING",103.715,0.1775,10740,452.1,0.8115,0.0255
9,2020,"KING",257.46577715,0.4491849675,11236.77333,484.5218921,1.2212275355,0.0395306325
10,2020,"KING",600.2772279,1.169360297,11243.14304,556.5962823,0.690263813,0.025999625
11,2020,"KING",2592.1780545,4.8912637335,13843.077315,675.64459015,0.586775499,0.021725667
4,2021,"KING",2.645587575,0.005263227,5878.468658,299.9657773,0.983903011,0.038412454
5,2021,"KING",11.7867700503333,0.0220133746666667,5049.14004633333,235.8697825,0.536393822333333,0.0186629866666667
6,2021,"KING",13.31938835475,0.0230256175,4036.8373112,172.8591792225,0.4879569815,0.0158050665
7,2021,"KING",50.08960502,0.083942631,9204.873514,377.9040796,1.035681017,0.031647019
8,2021,"KING",80.57478496,0.134728591,9213.856082,378.13518345,1.368441699,0.042273207
9,2021,"KING",317.9480734,0.534447709,12316.02945,507.1641277,0.548347272,0.016806471
10,2021,"KING",689.0100834,1.25798949,10671.36871,488.8416256,0.833594589,0.028831462
11,2021,"KING",1009.773123,2.044413027,15526.35319,806.7916663,0.319437327,0.012704326
12,2021,"KING",560.3310586,1.230881286,12145.4261,702.2207066,0.335910537,0.015091204
1,2022,"KING",223.7816488,0.522300274,7915.330622,492.223341,0.414153809,0.020159464
2,2022,"KING",313.493339,0.697778901,11708.45153,688.1263819,0.252977905,0.011575097
3,2022,"KING",784.439648,1.6606760115,11711.76175,652.24469565,0.173951276,0.0075377055
5,2022,"KING",87.19575129,0.15943084575,4895.67259075,219.623922675,0.676594277,0.022012824
6,2022,"KING",33.844959199,0.0559599785,4355.2993495,154.16470675,0.8337309285,0.0217634835
7,2022,"KING",4.573156681,0.007484379,5211.365853,207.4746186,0.71582374,0.02112173
8,2022,"KING",14.44043572,0.024364619,9143.4588335,378.22805885,0.667240918,0.0207158595
9,2022,"KING",27.35429243,0.048576265,9015.409939,398.5471273,0.456938303,0.015180108
10,2022,"KING",72.89032012,0.132093324,11252.01168,510.0656467,0.984038823,0.033619003
5,2023,"KING",57.76190272,0.1043699335,8611.860146,390.30490535,0.6298814575,0.0214119125
6,2023,"KING",59.4243094225,0.1041998765,8389.32959425,364.5131304,0.50929332125,0.016627561
7,2023,"KING",54.92589544,0.093745391,9085.452231,381.0030959,0.619561776,0.019372151
6,2024,"KING",85.64699482,0.140317764,5036.691881,201.3212024,0.416122349,0.012349151
7,2024,"KING",192.311581644333,0.317939077666667,952.8642112,37.97285081,0.355529127,0.0104243966666667
8,2024,"KING",125.4518248,0.208204724,8224.789585,333.8113144,0.356790485,0.010766459
5,2016,"LECO",3.44,0.007,393,19.2,0.304,0.011
6,2016,"LECO",7.335,0.013,886.5,38.65,0.538,0.018
